commit	name	start	end	lines	destination	visibility	evidence	unresolved_callers	callers
1f1d2daa	video_layers	66654	66714	61	runtime/preview.rs	private	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 67064, ""symbol"": ""impl Runtime<'_>::refresh_video_layers"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_layers"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 86279, ""symbol"": ""impl Runtime<'_>::service_pictures"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.window.renderer.video_layers"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	drawn_animations	66730	66758	29	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67062, ""symbol"": ""impl Runtime<'_>::refresh_video_layers"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.drawn_animations"", ""evidence"": ""direct-self""}]"
1f1d2daa	animated_surfaces	66767	66771	5	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 66734, ""symbol"": ""impl Runtime<'_>::drawn_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animated_surfaces"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66836, ""symbol"": ""impl Runtime<'_>::request_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self\n            .animated_surfaces"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	animation_running_on	66782	66787	6	runtime/preview.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67173, ""symbol"": ""impl Runtime<'_>::refit_preview_picture"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_running_on"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 73103, ""symbol"": ""impl Runtime<'_>::file_peek_card_layers"", ""destination"": ""runtime/peek.rs"", ""expression"": ""self.animation_running_on"", ""evidence"": ""direct-self""}]"
1f1d2daa	animation_path_of	66790	66796	7	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 63398, ""symbol"": ""impl Runtime<'_>::animation_refusal_notice"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_path_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66738, ""symbol"": ""impl Runtime<'_>::drawn_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_path_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66783, ""symbol"": ""impl Runtime<'_>::animation_running_on"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_path_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66839, ""symbol"": ""impl Runtime<'_>::request_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_path_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67024, ""symbol"": ""impl Runtime<'_>::video_shape_of"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.animation_path_of"", ""evidence"": ""direct-self""}]"
1f1d2daa	request_animations	66832	66895	64	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67066, ""symbol"": ""impl Runtime<'_>::refresh_video_layers"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.request_animations"", ""evidence"": ""direct-self""}]"
1f1d2daa	request_animation_fill	66918	66961	44	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 66892, ""symbol"": ""impl Runtime<'_>::request_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.request_animation_fill"", ""evidence"": ""direct-self""}]"
1f1d2daa	video_shape_of	66967	67051	85	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 60172, ""symbol"": ""impl Runtime<'_>::video_bar_layout_of"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 60350, ""symbol"": ""impl Runtime<'_>::double_click_started_a_video"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 60435, ""symbol"": ""impl Runtime<'_>::note_video_hover"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 60491, ""symbol"": ""impl Runtime<'_>::video_bar_layer"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66659, ""symbol"": ""impl Runtime<'_>::video_layers"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 66746, ""symbol"": ""impl Runtime<'_>::drawn_animations"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.video_shape_of"", ""evidence"": ""direct-self""}]"
1f1d2daa	refresh_video_layers	67061	67068	8	runtime/preview.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 66578, ""symbol"": ""impl Runtime<'_>::refresh_preview_for_layout"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.refresh_video_layers"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 84958, ""symbol"": ""impl Runtime<'_>::apply_math_results"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.refresh_video_layers"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85008, ""symbol"": ""impl Runtime<'_>::apply_math_results"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.refresh_video_layers"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 86298, ""symbol"": ""impl Runtime<'_>::service_pictures"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.refresh_video_layers"", ""evidence"": ""direct-self""}]"
1f1d2daa	present_animations	67083	67095	13	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67063, ""symbol"": ""impl Runtime<'_>::refresh_video_layers"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.present_animations"", ""evidence"": ""direct-self""}]"
1f1d2daa	advance_animations	67115	67121	7	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 86228, ""symbol"": ""impl Runtime<'_>::service_pictures"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.advance_animations"", ""evidence"": ""direct-self""}]"
1f1d2daa	an_animation_is_running	67130	67132	3	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 87132, ""symbol"": ""impl Runtime<'_>::strip_animation_work"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.an_animation_is_running"", ""evidence"": ""direct-self""}]"
1f1d2daa	refit_preview_picture	67153	67554	402	runtime/preview.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 66624, ""symbol"": ""impl Runtime<'_>::refresh_preview_for_layout"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.refit_preview_picture"", ""evidence"": ""direct-self""}]"
1f1d2daa	commit_seat_geometry	67563	67671	109	runtime/panes.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 45152, ""symbol"": ""impl Runtime<'_>::settle_pane_notices"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 55772, ""symbol"": ""impl Runtime<'_>::settle_seat_set_change"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56496, ""symbol"": ""impl Runtime<'_>::split_seat"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56504, ""symbol"": ""impl Runtime<'_>::split_seat"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56838, ""symbol"": ""impl Runtime<'_>::settle_focus_on"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 58709, ""symbol"": ""impl Runtime<'_>::settle_preview_rails"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 79826, ""symbol"": ""impl Runtime<'_>::toggle_pane_zoom"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 80378, ""symbol"": ""impl Runtime<'_>::insert_path_into_terminal"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85579, ""symbol"": ""impl Runtime<'_>::open_from_notification"", ""destination"": ""runtime/attention.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 91597, ""symbol"": ""impl Runtime<'_>::drive_divider_drag"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 91670, ""symbol"": ""impl Runtime<'_>::cancel_divider_drag"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 95688, ""symbol"": ""impl Runtime<'_>::chrome_mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 98104, ""symbol"": ""impl Runtime<'_>::set_focus_mode"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 99303, ""symbol"": ""impl Runtime<'_>::set_rail_state"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.commit_seat_geometry"", ""evidence"": ""direct-self""}]"
1f1d2daa	publish_frame	67673	67677	5	runtime/frame.rs	pub(crate)	inferred; minimum for listed candidate callers	3	"[{""file"": ""src/main.rs"", ""line"": 40356, ""symbol"": ""impl Runtime<'_>::put_the_window_on_the_glass"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 40384, ""symbol"": ""impl Runtime<'_>::put_the_window_on_the_glass"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 40753, ""symbol"": ""impl Runtime<'_>::activate_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50568, ""symbol"": ""impl Runtime<'_>::adopt_profile_table"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51244, ""symbol"": ""impl Runtime<'_>::adopt_new_cursor_style"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51277, ""symbol"": ""impl Runtime<'_>::apply_default_profile"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51306, ""symbol"": ""impl Runtime<'_>::apply_display_formulas"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51331, ""symbol"": ""impl Runtime<'_>::apply_tables"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51360, ""symbol"": ""impl Runtime<'_>::apply_block_max_height"", ""destination"": ""unassigned"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51409, ""symbol"": ""impl Runtime<'_>::apply_scrollback_lines"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51464, ""symbol"": ""impl Runtime<'_>::apply_line_wrapping"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51641, ""symbol"": ""impl Runtime<'_>::apply_inline_formulas"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51674, ""symbol"": ""impl Runtime<'_>::apply_repair_row_breaks"", ""destination"": ""unassigned"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51827, ""symbol"": ""impl Runtime<'_>::adopt_new_language"", ""destination"": ""runtime/i18n.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 51890, ""symbol"": ""impl Runtime<'_>::adopt_new_palette"", ""destination"": ""runtime/palette.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54334, ""symbol"": ""impl Runtime<'_>::adopt_terminal_font"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56553, ""symbol"": ""impl Runtime<'_>::split_seat"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67635, ""symbol"": ""impl Runtime<'_>::commit_seat_geometry"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 67743, ""symbol"": ""impl Runtime<'_>::publish_chrome_frame"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 70253, ""symbol"": ""impl Runtime<'_>::checkout_from_column"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 70288, ""symbol"": ""impl Runtime<'_>::checkout_from_float"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 70323, ""symbol"": ""impl Runtime<'_>::checkout_in_graph"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 76140, ""symbol"": ""impl Runtime<'_>::issue_git_write"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 80404, ""symbol"": ""impl Runtime<'_>::insert_path_into_terminal"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85160, ""symbol"": ""impl Runtime<'_>::apply_math_results"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85227, ""symbol"": ""impl Runtime<'_>::advance_live_math_if_due"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 87508, ""symbol"": ""impl Runtime<'_>::finish_resize_if_quiescent"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 87913, ""symbol"": ""impl Runtime<'_>::flush_pending_pty_resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90419, ""symbol"": ""impl Runtime<'_>::publish_interaction_frame"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90609, ""symbol"": ""impl Runtime<'_>::send_user_input"", ""destination"": ""unassigned"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 100981, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102149, ""symbol"": ""impl Runtime<'_>::deliver_paste"", ""destination"": ""runtime/clipboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102519, ""symbol"": ""impl Runtime<'_>::ime_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102533, ""symbol"": ""impl Runtime<'_>::ime_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102555, ""symbol"": ""impl Runtime<'_>::ime_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102583, ""symbol"": ""impl Runtime<'_>::ime_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102803, ""symbol"": ""impl Runtime<'_>::resize"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 102977, ""symbol"": ""impl Runtime<'_>::settle_dpi_rectangle"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103097, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.publish_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 119395, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.publish_frame"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 119442, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.publish_frame"", ""evidence"": ""receiver-unresolved""}, {""file"": ""src/main.rs"", ""line"": 119463, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::window_event"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.publish_frame"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	picture_on_glass	67681	67695	15	runtime/preview.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67708, ""symbol"": ""impl Runtime<'_>::publish_chrome_frame"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.picture_on_glass"", ""evidence"": ""direct-self""}]"
1f1d2daa	publish_chrome_frame	67707	67747	41	runtime/frame.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 86177, ""symbol"": ""impl Runtime<'_>::advance_cursor_blink_if_due"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.publish_chrome_frame"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 86630, ""symbol"": ""impl Runtime<'_>::advance_strip_animation"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.publish_chrome_frame"", ""evidence"": ""direct-self""}]"
1f1d2daa	publish_frame_inner	67749	68077	329	runtime/frame.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 67675, ""symbol"": ""impl Runtime<'_>::publish_frame"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.publish_frame_inner"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85237, ""symbol"": ""impl Runtime<'_>::publish_pty_drain_frame"", ""destination"": ""runtime/frame.rs"", ""expression"": ""self.publish_frame_inner"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 90466, ""symbol"": ""impl Runtime<'_>::repaint_pane_change_inner"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.publish_frame_inner"", ""evidence"": ""direct-self""}]"
1f1d2daa	focused_leaf_id	68084	68089	6	runtime/focus.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 68120, ""symbol"": ""impl Runtime<'_>::focused_shell_address"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.focused_leaf_id"", ""evidence"": ""direct-self""}]"
